OldDamAssetId,RunnerId,NewDamAssetId
2321605,5319526,5319526rid
2321604,5319525,5319525rid
2321580,5319524,5319524rid
2321578,5319523,5319523rid
2321577,5319522,5319522rid
2321576,5319521,5319521rid
2321575,5319520,5319520rid
2321574,5319519,5319519rid
2321573,5319518,5319518rid
2321572,5319517,5319517rid
2321571,5319516,5319516rid
2321391,5319515,5319515rid
2321390,5319514,5319514rid
2321389,5319513,5319513rid
2321388,5319512,5319512rid
2321387,5319511,5319511rid
2321386,5319510,5319510rid
2321385,5319509,5319509rid
2321384,5319508,5319508rid
2321383,5319507,5319507rid
2321381,5319506,5319506rid
2321378,5319505,5319505rid
2321377,5319504,5319504rid
2321376,5319503,5319503rid
2321375,5319502,5319502rid
2321373,5319501,5319501rid
2321372,5319500,5319500rid
2321371,5319499,5319499rid
2321370,5319498,5319498rid
2321325,5319497,5319497rid
2321314,5319496,5319496rid
2321306,5319495,5319495rid
2321305,5319494,5319494rid
2321304,5319493,5319493rid
2321303,5319492,5319492rid
2321301,5319491,5319491rid
2321300,5319490,5319490rid
2321298,5319489,5319489rid
2321281,5319488,5319488rid
2321280,5319487,5319487rid
2321279,5319486,5319486rid
2321278,5319485,5319485rid
2321277,5319484,5319484rid
2321275,5319483,5319483rid
2321274,5319482,5319482rid
2321272,5319481,5319481rid
2321271,5319480,5319480rid
2321257,5319479,5319479rid
2321256,5319478,5319478rid
2321255,5319477,5319477rid
2321254,5319476,5319476rid
2321253,5319475,5319475rid
2321252,5319474,5319474rid
2321250,5319473,5319473rid
2321249,5319472,5319472rid
2321248,5319471,5319471rid
2320564,5319470,5319470rid
2320563,5319469,5319469rid
2320562,5319468,5319468rid
2320561,5319467,5319467rid
2320560,5319466,5319466rid
2320559,5319465,5319465rid
2320558,5319464,5319464rid
2320557,5319463,5319463rid
2320556,5319462,5319462rid
2320163,5319461,5319461rid
2320162,5319460,5319460rid
2320160,5319459,5319459rid
2320159,5319458,5319458rid
2320158,5319457,5319457rid
2320099,5319456,5319456rid
2320097,5319455,5319455rid
2320096,5319454,5319454rid
2320095,5319453,5319453rid
2320094,5319452,5319452rid
2320093,5319451,5319451rid
2320092,5319450,5319450rid
2320090,5319449,5319449rid
2320089,5319448,5319448rid
2320087,5319447,5319447rid
2320085,5319446,5319446rid
2320084,5319445,5319445rid
2320083,5319444,5319444rid
2320082,5319443,5319443rid
2320080,5319442,5319442rid
2320079,5319441,5319441rid
2320078,5319440,5319440rid
2320077,5319439,5319439rid
2320076,5319438,5319438rid
2317695,5319437,5319437rid
2317694,5319436,5319436rid
2317693,5319435,5319435rid
2317691,5319434,5319434rid
2317685,5319433,5319433rid
2317684,5319432,5319432rid
2317683,5319431,5319431rid
2317682,5319430,5319430rid
2317681,5319429,5319429rid
2317556,5319428,5319428rid
2317555,5319427,5319427rid
2317554,5319426,5319426rid
2317553,5319425,5319425rid
2317552,5319424,5319424rid
2317551,5319423,5319423rid
2317550,5319422,5319422rid
2317549,5319421,5319421rid
2317548,5319420,5319420rid
2317187,5319419,5319419rid
2317186,5319418,5319418rid
2317185,5319417,5319417rid
2317184,5319416,5319416rid
2317183,5319415,5319415rid
2317178,5319414,5319414rid
2317176,5319413,5319413rid
2317171,5319412,5319412rid
2317170,5319411,5319411rid
2317169,5319410,5319410rid
2317165,5319409,5319409rid
2317162,5319408,5319408rid
2317161,5319407,5319407rid
2317160,5319406,5319406rid
2317158,5319405,5319405rid
2317157,5319404,5319404rid
2317156,5319403,5319403rid
2317155,5319402,5319402rid
2317154,5319401,5319401rid
2317153,5319400,5319400rid
2317152,5319399,5319399rid
2317151,5319398,5319398rid
2317150,5319397,5319397rid
2317148,5319396,5319396rid
2317147,5319395,5319395rid
2317146,5319394,5319394rid
2317145,5319393,5319393rid
2317144,5319392,5319392rid
2317143,5319391,5319391rid
2317142,5319390,5319390rid
2317141,5319389,5319389rid
2317139,5319388,5319388rid
2317138,5319387,5319387rid
2317137,5319386,5319386rid
2317136,5319385,5319385rid
2317135,5319384,5319384rid
2317134,5319383,5319383rid
2317133,5319382,5319382rid
2317132,5319381,5319381rid
2317131,5319380,5319380rid
2317130,5319379,5319379rid
2317128,5319378,5319378rid
2317127,5319377,5319377rid
2317126,5319376,5319376rid
2317125,5319375,5319375rid
2317123,5319374,5319374rid
2317122,5319373,5319373rid
2317121,5319372,5319372rid
2317120,5319371,5319371rid
2317119,5319370,5319370rid
2317118,5319369,5319369rid
2317117,5319368,5319368rid
2317116,5319367,5319367rid
2317115,5319366,5319366rid
2317114,5319365,5319365rid
2317113,5319364,5319364rid
2317112,5319363,5319363rid
2317111,5319362,5319362rid
2317110,5319361,5319361rid
2317109,5319360,5319360rid
2317108,5319359,5319359rid
2317107,5319358,5319358rid
2317106,5319357,5319357rid
2317104,5319356,5319356rid
2317103,5319355,5319355rid
2317102,5319354,5319354rid
2317101,5319353,5319353rid
2317100,5319352,5319352rid
2317095,5319351,5319351rid
2317084,5319350,5319350rid
2317083,5319349,5319349rid
2317082,5319348,5319348rid
2317081,5319347,5319347rid
2317080,5319346,5319346rid
2317079,5319345,5319345rid
2317078,5319344,5319344rid
2317076,5319343,5319343rid
2317075,5319342,5319342rid
2317074,5319341,5319341rid
2317073,5319340,5319340rid
2317072,5319339,5319339rid
2317071,5319338,5319338rid
2317070,5319337,5319337rid
2317069,5319336,5319336rid
2317068,5319335,5319335rid
2317067,5319334,5319334rid
2317066,5319333,5319333rid
2317065,5319332,5319332rid
2317064,5319331,5319331rid
2317063,5319330,5319330rid
2317062,5319329,5319329rid
2317061,5319328,5319328rid
2317060,5319327,5319327rid
2317059,5319326,5319326rid
2317058,5319325,5319325rid
2317056,5319324,5319324rid
2317055,5319323,5319323rid
2317054,5319322,5319322rid
2317033,5319321,5319321rid
2316934,5319320,5319320rid
2316931,5319319,5319319rid
2316930,5319318,5319318rid
2316928,5319317,5319317rid
2316927,5319316,5319316rid
2316925,5319315,5319315rid
2316924,5319314,5319314rid
2316923,5319313,5319313rid
2316922,5319312,5319312rid
2316921,5319311,5319311rid
2316803,5319310,5319310rid
2316801,5319309,5319309rid
2316800,5319308,5319308rid
2316799,5319307,5319307rid
2316797,5319306,5319306rid
2316796,5319305,5319305rid
2316795,5319304,5319304rid
2316791,5319303,5319303rid
2316790,5319302,5319302rid
2316787,5319301,5319301rid
2316786,5319300,5319300rid
2316785,5319299,5319299rid
2316784,5319298,5319298rid
2316783,5319297,5319297rid
2316782,5319296,5319296rid
2316780,5319295,5319295rid
2316776,5319294,5319294rid
2316775,5319293,5319293rid
2316696,5319292,5319292rid
2316695,5319291,5319291rid
2316694,5319290,5319290rid
2316693,5319289,5319289rid
2316691,5319288,5319288rid
2316690,5319287,5319287rid
2316689,5319286,5319286rid
2316686,5319285,5319285rid
2316685,5319284,5319284rid
2316662,5319283,5319283rid
2316661,5319282,5319282rid
2316659,5319281,5319281rid
2316657,5319280,5319280rid
2316656,5319279,5319279rid
2316655,5319278,5319278rid
2316654,5319277,5319277rid
2316653,5319276,5319276rid
2316652,5319275,5319275rid
2316627,5319274,5319274rid
2316625,5319273,5319273rid
2316623,5319272,5319272rid
2316621,5319271,5319271rid
2316620,5319270,5319270rid
2316619,5319269,5319269rid
2316618,5319268,5319268rid
2316617,5319267,5319267rid
2316616,5319266,5319266rid
2316598,5319265,5319265rid
2316597,5319264,5319264rid
2316596,5319263,5319263rid
2316595,5319262,5319262rid
2316594,5319261,5319261rid
2316592,5319260,5319260rid
2316590,5319259,5319259rid
2316589,5319258,5319258rid
2316587,5319257,5319257rid
2316549,5319256,5319256rid
2316548,5319255,5319255rid
2316547,5319254,5319254rid
2316546,5319253,5319253rid
2316545,5319252,5319252rid
2316544,5319251,5319251rid
2316543,5319250,5319250rid
2316542,5319249,5319249rid
2316541,5319248,5319248rid
2316499,5319247,5319247rid
2316498,5319246,5319246rid
2316497,5319245,5319245rid
2316496,5319244,5319244rid
2316495,5319243,5319243rid
2316494,5319242,5319242rid
2316492,5319241,5319241rid
2316490,5319240,5319240rid
2316489,5319239,5319239rid
2316474,5319238,5319238rid
2316473,5319237,5319237rid
2316472,5319236,5319236rid
2316471,5319235,5319235rid
2316470,5319234,5319234rid
2316468,5319233,5319233rid
2316467,5319232,5319232rid
2316466,5319231,5319231rid
2316465,5319230,5319230rid
2316460,5319229,5319229rid
2316459,5319228,5319228rid
2316458,5319227,5319227rid
2316457,5319226,5319226rid
2316456,5319225,5319225rid
2316455,5319224,5319224rid
2316454,5319223,5319223rid
2316453,5319222,5319222rid
2316452,5319221,5319221rid
2316451,5319220,5319220rid
2316450,5319219,5319219rid
2316449,5319218,5319218rid
2316448,5319217,5319217rid
2316446,5319216,5319216rid
2316445,5319215,5319215rid
2316443,5319214,5319214rid
2316442,5319213,5319213rid
2316441,5319212,5319212rid
2316431,5319211,5319211rid
2316430,5319210,5319210rid
2316428,5319209,5319209rid
2316427,5319208,5319208rid
2316426,5319207,5319207rid
2316425,5319206,5319206rid
2316423,5319205,5319205rid
2316422,5319204,5319204rid
2316421,5319203,5319203rid
2316420,5319202,5319202rid
2316419,5319201,5319201rid
2316418,5319200,5319200rid
2316417,5319199,5319199rid
2316416,5319198,5319198rid
2316415,5319197,5319197rid
2316413,5319196,5319196rid
2316411,5319195,5319195rid
2316410,5319194,5319194rid
2316409,5319193,5319193rid
2316407,5319192,5319192rid
2316406,5319191,5319191rid
2316405,5319190,5319190rid
2316404,5319189,5319189rid
2316403,5319188,5319188rid
2316402,5319187,5319187rid
2316400,5319186,5319186rid
2316399,5319185,5319185rid
2316386,5319184,5319184rid
2316385,5319183,5319183rid
2316384,5319182,5319182rid
2316383,5319181,5319181rid
2316382,5319180,5319180rid
2316379,5319179,5319179rid
2316378,5319178,5319178rid
2316377,5319177,5319177rid
2316376,5319176,5319176rid
2316356,5319175,5319175rid
2316355,5319174,5319174rid
2316354,5319173,5319173rid
2316352,5319172,5319172rid
2316350,5319171,5319171rid
2316349,5319170,5319170rid
2316348,5319169,5319169rid
2316347,5319168,5319168rid
2316346,5319167,5319167rid
2316333,5319166,5319166rid
2316332,5319165,5319165rid
2316331,5319164,5319164rid
2316330,5319163,5319163rid
2316329,5319162,5319162rid
2316328,5319161,5319161rid
2316327,5319160,5319160rid
2316326,5319159,5319159rid
2316325,5319158,5319158rid
2316324,5319157,5319157rid
2316323,5319156,5319156rid
2316322,5319155,5319155rid
2316321,5319154,5319154rid
2316317,5319153,5319153rid
2316316,5319152,5319152rid
2316315,5319151,5319151rid
2316314,5319150,5319150rid
2316313,5319149,5319149rid
2316312,5319148,5319148rid
2316311,5319147,5319147rid
2316308,5319146,5319146rid
2316307,5319145,5319145rid
2316306,5319144,5319144rid
2316305,5319143,5319143rid
2316303,5319142,5319142rid
2316302,5319141,5319141rid
2316300,5319140,5319140rid
2316299,5319139,5319139rid
2316298,5319138,5319138rid
2316297,5319137,5319137rid
2316296,5319136,5319136rid
2316294,5319135,5319135rid
2316293,5319134,5319134rid
2316292,5319133,5319133rid
2316291,5319132,5319132rid
2316290,5319131,5319131rid
2316270,5319130,5319130rid
2316268,5319129,5319129rid
2316267,5319128,5319128rid
2316266,5319127,5319127rid
2316265,5319126,5319126rid
2316264,5319125,5319125rid
2316262,5319124,5319124rid
2316259,5319123,5319123rid
2316258,5319122,5319122rid
2312322,5319121,5319121rid
2312320,5319120,5319120rid
2312317,5319119,5319119rid
2312315,5319118,5319118rid
2312314,5319117,5319117rid
2312313,5319116,5319116rid
2312312,5319115,5319115rid
2312311,5319114,5319114rid
2312310,5319113,5319113rid
2311366,5319112,5319112rid
2311365,5319111,5319111rid
2311364,5319110,5319110rid
2311363,5319109,5319109rid
2311362,5319108,5319108rid
2311361,5319107,5319107rid
2311360,5319106,5319106rid
2311359,5319105,5319105rid
2311357,5319104,5319104rid
2311300,5319103,5319103rid
2311299,5319102,5319102rid
2311298,5319101,5319101rid
2311295,5319100,5319100rid
2311294,5319099,5319099rid
2311292,5319098,5319098rid
2311291,5319097,5319097rid
2311290,5319096,5319096rid
2311288,5319095,5319095rid
2310939,5319094,5319094rid
2310932,5319093,5319093rid
2310930,5319092,5319092rid
2310929,5319091,5319091rid
2310928,5319090,5319090rid
2310927,5319089,5319089rid
2310925,5319088,5319088rid
2310923,5319087,5319087rid
2310922,5319086,5319086rid
2310921,5319085,5319085rid
2310919,5319084,5319084rid
2310918,5319083,5319083rid
2310917,5319082,5319082rid
2310916,5319081,5319081rid
2310915,5319080,5319080rid
2310913,5319079,5319079rid
2310911,5319078,5319078rid
2310910,5319077,5319077rid
2310868,5319076,5319076rid
2310853,5319075,5319075rid
2310852,5319074,5319074rid
2310851,5319073,5319073rid
2310850,5319072,5319072rid
2310848,5319071,5319071rid
2310847,5319070,5319070rid
2310846,5319069,5319069rid
2310845,5319068,5319068rid
2310807,5319067,5319067rid
2310806,5319066,5319066rid
2310805,5319065,5319065rid
2310803,5319064,5319064rid
2310802,5319063,5319063rid
2310801,5319062,5319062rid
2310800,5319061,5319061rid
2310799,5319060,5319060rid
2310798,5319059,5319059rid
2310757,5319058,5319058rid
2310756,5319057,5319057rid
2310755,5319056,5319056rid
2310754,5319055,5319055rid
2310753,5319054,5319054rid
2310752,5319053,5319053rid
2310750,5319052,5319052rid
2310749,5319051,5319051rid
2310748,5319050,5319050rid
2310597,5319049,5319049rid
2310596,5319048,5319048rid
2310595,5319047,5319047rid
2310594,5319046,5319046rid
2310593,5319045,5319045rid
2310592,5319044,5319044rid
2310591,5319043,5319043rid
2310590,5319042,5319042rid
2310589,5319041,5319041rid
2310588,5319040,5319040rid
2310587,5319039,5319039rid
2310586,5319038,5319038rid
2310585,5319037,5319037rid
2310584,5319036,5319036rid
2310574,5319035,5319035rid
2310573,5319034,5319034rid
2310572,5319033,5319033rid
2310571,5319032,5319032rid
2310148,5319031,5319031rid
2310132,5319030,5319030rid
2310131,5319029,5319029rid
2310129,5319028,5319028rid
2310128,5319027,5319027rid
2310127,5319026,5319026rid
2310126,5319025,5319025rid
2310125,5319024,5319024rid
2310124,5319023,5319023rid
2310123,5319022,5319022rid
2309046,5319021,5319021rid
2309045,5319020,5319020rid
2309044,5319019,5319019rid
2309043,5319018,5319018rid
2309042,5319017,5319017rid
2309041,5319016,5319016rid
2309040,5319015,5319015rid
2309039,5319014,5319014rid
2309038,5319013,5319013rid
2307781,5319012,5319012rid
2307780,5319011,5319011rid
2307778,5319010,5319010rid
2307776,5319009,5319009rid
2307775,5319008,5319008rid
2307774,5319007,5319007rid
2307773,5319006,5319006rid
2307772,5319005,5319005rid
2307771,5319004,5319004rid
2307489,5319003,5319003rid
2298731,5319002,5319002rid
2294329,5319001,5319001rid
2290889,5319000,5319000rid
2290887,5318999,5318999rid
2290886,5318998,5318998rid
2290885,5318997,5318997rid
2290883,5318996,5318996rid
2290882,5318995,5318995rid
2290881,5318994,5318994rid
2290880,5318993,5318993rid
2290879,5318992,5318992rid
2288181,5318991,5318991rid
2274402,5318990,5318990rid
2256213,5318989,5318989rid
2256212,5318988,5318988rid
2256211,5318987,5318987rid
2256205,5318986,5318986rid
2256204,5318985,5318985rid
2256203,5318984,5318984rid
2256200,5318983,5318983rid
2256199,5318982,5318982rid
2256195,5318981,5318981rid
2256193,5318980,5318980rid
2256192,5318979,5318979rid
2256191,5318978,5318978rid
2256190,5318977,5318977rid
2256189,5318976,5318976rid
2256188,5318975,5318975rid
2256187,5318974,5318974rid
2256186,5318973,5318973rid
2256178,5318972,5318972rid
2256176,5318971,5318971rid
2256174,5318970,5318970rid
2256172,5318969,5318969rid
2256171,5318968,5318968rid
2256170,5318967,5318967rid
2256167,5318966,5318966rid
2256163,5318965,5318965rid
2256162,5318964,5318964rid
2256127,5318963,5318963rid
2256126,5318962,5318962rid
2256125,5318961,5318961rid
2256124,5318960,5318960rid
2256123,5318959,5318959rid
2256122,5318958,5318958rid
2256121,5318957,5318957rid
2256120,5318956,5318956rid
2256119,5318955,5318955rid
2207079,5318954,5318954rid
2207078,5318953,5318953rid
2207076,5318952,5318952rid
2207075,5318951,5318951rid
2207074,5318950,5318950rid
2207073,5318949,5318949rid
2207072,5318948,5318948rid
2207071,5318947,5318947rid
2187525,5318946,5318946rid
2187524,5318945,5318945rid
2187523,5318944,5318944rid
2187521,5318943,5318943rid
2187520,5318942,5318942rid
2187515,5318941,5318941rid
2187514,5318940,5318940rid
2187513,5318939,5318939rid
2187512,5318938,5318938rid
2185561,5318937,5318937rid
2185560,5318936,5318936rid
2185559,5318935,5318935rid
2185558,5318934,5318934rid
2185557,5318933,5318933rid
2185554,5318932,5318932rid
2185553,5318931,5318931rid
2185552,5318930,5318930rid
2185551,5318929,5318929rid
2185262,5318928,5318928rid
2185240,5318927,5318927rid
2185113,5318926,5318926rid
2185036,5318925,5318925rid
2185031,5318924,5318924rid
2184995,5318923,5318923rid
2184966,5318922,5318922rid
2184959,5318921,5318921rid
2179886,5318920,5318920rid
2179885,5318919,5318919rid
2179884,5318918,5318918rid
2179883,5318917,5318917rid
2179882,5318916,5318916rid
2179881,5318915,5318915rid
2179880,5318914,5318914rid
2179879,5318913,5318913rid
2179878,5318912,5318912rid
2179527,5318911,5318911rid
2179526,5318910,5318910rid
2179525,5318909,5318909rid
2179524,5318908,5318908rid
2179523,5318907,5318907rid
2179522,5318906,5318906rid
2179521,5318905,5318905rid
2179518,5318904,5318904rid
2179517,5318903,5318903rid
2176792,5318902,5318902rid
2176791,5318901,5318901rid
2176783,5318900,5318900rid
2176782,5318899,5318899rid
2176780,5318898,5318898rid
2176779,5318897,5318897rid
2176778,5318896,5318896rid
2176777,5318895,5318895rid
2176776,5318894,5318894rid
2176521,5318893,5318893rid
2176520,5318892,5318892rid
2176519,5318891,5318891rid
2176518,5318890,5318890rid
2176512,5318889,5318889rid
2176511,5318888,5318888rid
2176509,5318887,5318887rid
2176506,5318886,5318886rid
2176505,5318885,5318885rid
2176413,5318884,5318884rid
2176412,5318883,5318883rid
2176411,5318882,5318882rid
2176410,5318881,5318881rid
2176409,5318880,5318880rid
2176408,5318879,5318879rid
2176407,5318878,5318878rid
2176406,5318877,5318877rid
2176405,5318876,5318876rid
2175767,5318875,5318875rid
2175766,5318874,5318874rid
2175763,5318873,5318873rid
2175758,5318872,5318872rid
2175757,5318871,5318871rid
2175756,5318870,5318870rid
2175754,5318869,5318869rid
2175752,5318868,5318868rid
2175751,5318867,5318867rid
2175733,5318866,5318866rid
2175732,5318865,5318865rid
2175731,5318864,5318864rid
2175730,5318863,5318863rid
2175729,5318862,5318862rid
2175728,5318861,5318861rid
2175723,5318860,5318860rid
2175722,5318859,5318859rid
2175721,5318858,5318858rid
2175647,5318857,5318857rid
2175646,5318856,5318856rid
2175645,5318855,5318855rid
2175641,5318854,5318854rid
2175640,5318853,5318853rid
2175639,5318852,5318852rid
